Version Name,Data Link,Meta Link,Data Url
Сальдо миграции по всем потокам,https://data.egov.kz/proxy/barlyk_agyndar_boiynsha_koshi-3?apiKey=yourApiKey,,https://data.egov.kz/datasets/view?index=barlyk_agyndar_boiynsha_koshi-3
Миграция со странами Содружества Независимых Государств - прибытие,https://data.egov.kz/proxy/tauelsiz_memleketter_dostastyg?apiKey=yourApiKey,,https://data.egov.kz/datasets/view?index=tauelsiz_memleketter_dostastyg
Миграция со странами Содружества Независимых Государств -выбытие,https://data.egov.kz/proxy/tauelsiz_memleketter_dostastyg1?apiKey=yourApiKey,,https://data.egov.kz/datasets/view?index=tauelsiz_memleketter_dostastyg1
Сальдо миграции со странами Содружества Независимых Государств,https://data.egov.kz/proxy/tauelsiz_memleketter_dostastyg2?apiKey=yourApiKey,,https://data.egov.kz/datasets/view?index=tauelsiz_memleketter_dostastyg2
Миграция с другими странами -прибытие,https://data.egov.kz/proxy/baska_eldermen_koshi-kon_-kelu?apiKey=yourApiKey,,https://data.egov.kz/datasets/view?index=baska_eldermen_koshi-kon_-kelu
Миграция с другими странами -выбытие,https://data.egov.kz/proxy/baska_eldermen_koshi-kon_-_ket?apiKey=yourApiKey,,https://data.egov.kz/datasets/view?index=baska_eldermen_koshi-kon_-_ket
Сальдо миграции с другими странами,https://data.egov.kz/proxy/baska_elder_boiynsha_koshi-kon2?apiKey=yourApiKey,,https://data.egov.kz/datasets/view?index=baska_elder_boiynsha_koshi-kon2
Миграция по межобластным перемещениям - прибытие,https://data.egov.kz/proxy/oblysaralyk_otkizuler_boiynsha?apiKey=yourApiKey,,https://data.egov.kz/datasets/view?index=oblysaralyk_otkizuler_boiynsha
Миграция по межобластным перемещениям - выбытие,https://data.egov.kz/proxy/opendata-api-uri874?apiKey=yourApiKey,,https://data.egov.kz/datasets/view?index=opendata-api-uri874
Сальдо миграции по межобластным перемещениям,https://data.egov.kz/proxy/oblysaralyk_oryn_auystyru_boiy6?apiKey=yourApiKey,,https://data.egov.kz/datasets/view?index=oblysaralyk_oryn_auystyru_boiy6
Миграция по внутриобластным перемещениям - прибытие,https://data.egov.kz/proxy/oblysishilik_otkizuler_boiynsh?apiKey=yourApiKey,,https://data.egov.kz/datasets/view?index=oblysishilik_otkizuler_boiynsh
Миграция по внутриобластным перемещениям - выбытие,https://data.egov.kz/proxy/oblysishilik_otkizuler_boiynsh1?apiKey=yourApiKey,,https://data.egov.kz/datasets/view?index=oblysishilik_otkizuler_boiynsh1
Численность умерших (городское/сельское население),https://data.egov.kz/proxy/kaitys_bolgandar_sany_kalaau?apiKey=yourApiKey,,https://data.egov.kz/datasets/view?index=kaitys_bolgandar_sany_kalaau
Браки (городское/сельское население),https://data.egov.kz/proxy/nekeler_kalaauyl_halky?apiKey=yourApiKey,,https://data.egov.kz/datasets/view?index=nekeler_kalaauyl_halky
Разводы (городское/сельское население),https://data.egov.kz/proxy/azhyrasular_kalaauyl_halky?apiKey=yourApiKey,,https://data.egov.kz/datasets/view?index=azhyrasular_kalaauyl_halky
Численность населения на начало периода,https://data.egov.kz/proxy/kezen_basyndagy_halyk_sany?apiKey=yourApiKey,,https://data.egov.kz/datasets/view?index=kezen_basyndagy_halyk_sany
Численность населения Республики Казахстан по отдельным этносам,https://data.egov.kz/proxy/kazakstan_respublikasy_halkyny2?apiKey=yourApiKey,,https://data.egov.kz/datasets/view?index=kazakstan_respublikasy_halkyny2
"Численность населения Республики Казахстан по полу и отдельным возрастным группам (0-15, 16-62(58), 63(59)+)",https://data.egov.kz/proxy/zhynysy_zhane_zhekelegen_zhas_?apiKey=yourApiKey,,https://data.egov.kz/datasets/view?index=zhynysy_zhane_zhekelegen_zhas_
"Численность детей в возрасте до 18 лет в Республике Казахстан (по годам, гендерному составу, городское/сельское население)",https://data.egov.kz/proxy/kazakstan_respublikasyndagy_184?apiKey=yourApiKey,,https://data.egov.kz/datasets/view?index=kazakstan_respublikasyndagy_184
839. Инвестиции в основной капитал отрасли связи,https://data.egov.kz/api/v4/investicii_v_osnovnoi_kapital_1/v3?apiKey=yourApiKey,https://data.egov.kz/meta/investicii_v_osnovnoi_kapital_1/v3?pretty,https://data.egov.kz/datasets/view?index=investicii_v_osnovnoi_kapital_1
Результаты проведения антикоррупционного мониторинга,https://data.egov.kz/api/v4/sybailas_zhemkorlykka_karsy_mo/v10?apiKey=yourApiKey,https://data.egov.kz/meta/sybailas_zhemkorlykka_karsy_mo/v10?pretty,https://data.egov.kz/datasets/view?index=sybailas_zhemkorlykka_karsy_mo
"Данные о результатах внешнего анализа коррупционных рисков в деятельности государственных органов и организаций, субъектов квазигосударственного сектора",https://data.egov.kz/api/v4/memlekettik_organdar_men_uiymd6/v3?apiKey=yourApiKey,https://data.egov.kz/meta/memlekettik_organdar_men_uiymd6/v3?pretty,https://data.egov.kz/datasets/view?index=memlekettik_organdar_men_uiymd6
Сведения о зарегистрированных выпусках объявленных акций,https://data.egov.kz/api/v4/list_of_joint-stock_companies_/v23?apiKey=yourApiKey,https://data.egov.kz/meta/list_of_joint-stock_companies_/v23?pretty,https://data.egov.kz/datasets/view?index=list_of_joint-stock_companies_
Сведения о зарегистрированных выпусках облигаций,https://data.egov.kz/api/v4/list_of_legal_entities_that_pe/v24?apiKey=yourApiKey,https://data.egov.kz/meta/list_of_legal_entities_that_pe/v24?pretty,https://data.egov.kz/datasets/view?index=list_of_legal_entities_that_pe
Сведения о зарегистрированных выпусках паев паевых инвестиционных фондов,https://data.egov.kz/api/v4/list_of_mutual_funds/v24?apiKey=yourApiKey,https://data.egov.kz/meta/list_of_mutual_funds/v24?pretty,https://data.egov.kz/datasets/view?index=list_of_mutual_funds
"Реестр выданных, переоформленных лицензий на осуществление деятельности на рынке ценных бумаг",https://data.egov.kz/api/v4/reestr_vydannyh_pereoformlenn/v16?apiKey=yourApiKey,https://data.egov.kz/meta/reestr_vydannyh_pereoformlenn/v16?pretty,https://data.egov.kz/datasets/view?index=reestr_vydannyh_pereoformlenn
Реестр приостановленных либо прекративших действие (лишенных) лицензий на осуществление деятельности на рынке ценных бумаг,https://data.egov.kz/api/v4/reestr_priostanovlennyh_libo_/v6?apiKey=yourApiKey,https://data.egov.kz/meta/reestr_priostanovlennyh_libo_/v6?pretty,https://data.egov.kz/datasets/view?index=reestr_priostanovlennyh_libo_
Брокеры и дилеры,https://data.egov.kz/api/v4/brokery-dilery/v12?apiKey=yourApiKey,https://data.egov.kz/meta/brokery-dilery/v12?pretty,https://data.egov.kz/datasets/view?index=brokery-dilery
Управляющие инвестиционным портфелем,https://data.egov.kz/api/v4/upravlyaushie_investicionnym_p1/v7?apiKey=yourApiKey,https://data.egov.kz/meta/upravlyaushie_investicionnym_p1/v7?pretty,https://data.egov.kz/datasets/view?index=upravlyaushie_investicionnym_p1
Кастодианы,https://data.egov.kz/api/v4/kastodiany/v8?apiKey=yourApiKey,https://data.egov.kz/meta/kastodiany/v8?pretty,https://data.egov.kz/datasets/view?index=kastodiany
Трансфер-агенты,https://data.egov.kz/api/v4/transfer-agenty/v4?apiKey=yourApiKey,https://data.egov.kz/meta/transfer-agenty/v4?pretty,https://data.egov.kz/datasets/view?index=transfer-agenty
Организаторы торгов,https://data.egov.kz/api/v4/organizatory_torgov/?apiKey=yourApiKey,https://data.egov.kz/meta/organizatory_torgov/?pretty,https://data.egov.kz/datasets/view?index=organizatory_torgov
Реестр приостановленных либо прекративших действие (лишенных) лицензий,https://data.egov.kz/api/v4/koldanysy_toktatyla_turgan_ne_1/v6?apiKey=yourApiKey,https://data.egov.kz/meta/koldanysy_toktatyla_turgan_ne_1/v6?pretty,https://data.egov.kz/datasets/view?index=koldanysy_toktatyla_turgan_ne_1
Реестр прекративших действие лицензий в связи с добровольным возвратом,https://data.egov.kz/api/v4/erikti_turde_kaitaruga_bailany4/v6?apiKey=yourApiKey,https://data.egov.kz/meta/erikti_turde_kaitaruga_bailany4/v6?pretty,https://data.egov.kz/datasets/view?index=erikti_turde_kaitaruga_bailany4
"Реестр выданных, переоформленных лицензий на проведение банковских и иных операций и осуществление деятельности на рынке ценных бумаг",https://data.egov.kz/api/v4/bank_operaciyalarynyn_zhekeleg13/v41?apiKey=yourApiKey,https://data.egov.kz/meta/bank_operaciyalarynyn_zhekeleg13/v41?pretty,https://data.egov.kz/datasets/view?index=bank_operaciyalarynyn_zhekeleg13
"Реестр приостановленных, либо прекративших действие (лишенных) лицензий на проведение банковских и иных операций, осуществляемых организациями, осуществлявших отдельные виды банковских операции",https://data.egov.kz/api/v4/koldanysy_toktatylgan_aiyrylg2/v2?apiKey=yourApiKey,https://data.egov.kz/meta/koldanysy_toktatylgan_aiyrylg2/v2?pretty,https://data.egov.kz/datasets/view?index=koldanysy_toktatylgan_aiyrylg2
"Реестр приостановленных либо прекративших действие (лишенных, добровольно) лицензий на осуществление деятельности кредитного бюро",https://data.egov.kz/api/v4/kredittik_buro_kyzmetin_zhuzeg2/v1?apiKey=yourApiKey,https://data.egov.kz/meta/kredittik_buro_kyzmetin_zhuzeg2/v1?pretty,https://data.egov.kz/datasets/view?index=kredittik_buro_kyzmetin_zhuzeg2
Банки второго уровня,https://data.egov.kz/api/v4/ekinshi_dengeidegi_bankter1/v22?apiKey=yourApiKey,https://data.egov.kz/meta/ekinshi_dengeidegi_bankter1/v22?pretty,https://data.egov.kz/datasets/view?index=ekinshi_dengeidegi_bankter1
Список представительств банков-нерезидентов и банков-резидентов Республики Казахстан,https://data.egov.kz/api/v4/kazakstan_respublikasynyn_rezi2/v4?apiKey=yourApiKey,https://data.egov.kz/meta/kazakstan_respublikasynyn_rezi2/v4?pretty,https://data.egov.kz/datasets/view?index=kazakstan_respublikasynyn_rezi2
"Реестр выданных, переоформленных лицензий на осуществление отдельных видов банковских операций",https://data.egov.kz/api/v4/bank_operaciyalarynyn_zhekeleg14/v10?apiKey=yourApiKey,https://data.egov.kz/meta/bank_operaciyalarynyn_zhekeleg14/v10?pretty,https://data.egov.kz/datasets/view?index=bank_operaciyalarynyn_zhekeleg14
Реестр выданных и лишенных разрешений на право осуществления деятельности кредитного бюро,https://data.egov.kz/api/v4/kredittik_buronyn_kyzmetin_zhu2/v2?apiKey=yourApiKey,https://data.egov.kz/meta/kredittik_buronyn_kyzmetin_zhu2/v2?pretty,https://data.egov.kz/datasets/view?index=kredittik_buronyn_kyzmetin_zhu2
"Реестр прекративших действие лицензий организаций, осуществлявших отдельные виды банковских операции в связи с добровольным возвратом",https://data.egov.kz/api/v4/erikti_turde_kaitaruga_bailany6/v3?apiKey=yourApiKey,https://data.egov.kz/meta/erikti_turde_kaitaruga_bailany6/v3?pretty,https://data.egov.kz/datasets/view?index=erikti_turde_kaitaruga_bailany6
"Список организаций, осуществляющие отдельные виды банковских операций",https://data.egov.kz/api/v4/bank_operaciyalarynyn_zhekeleg15/v3?apiKey=yourApiKey,https://data.egov.kz/meta/bank_operaciyalarynyn_zhekeleg15/v3?pretty,https://data.egov.kz/datasets/view?index=bank_operaciyalarynyn_zhekeleg15
"Реестр организаций, осуществляющих микрофинансовую деятельность",https://data.egov.kz/api/v4/mikrokarzhy_kyzmetin_zhuzege_a/v7?apiKey=yourApiKey,https://data.egov.kz/meta/mikrokarzhy_kyzmetin_zhuzege_a/v7?pretty,https://data.egov.kz/datasets/view?index=mikrokarzhy_kyzmetin_zhuzege_a
Сведения по количеству голосующих акций акционерных обществ,https://data.egov.kz/api/v4/akcionerlik_kogamdardyn_dauys_1/v54?apiKey=yourApiKey,https://data.egov.kz/meta/akcionerlik_kogamdardyn_dauys_1/v54?pretty,https://data.egov.kz/datasets/view?index=akcionerlik_kogamdardyn_dauys_1
Банковские конгломераты,https://data.egov.kz/api/v4/bank_konglomerattary1/v5?apiKey=yourApiKey,https://data.egov.kz/meta/bank_konglomerattary1/v5?pretty,https://data.egov.kz/datasets/view?index=bank_konglomerattary1
Банковские холдинги,https://data.egov.kz/api/v4/bank_holdingteri1/v4?apiKey=yourApiKey,https://data.egov.kz/meta/bank_holdingteri1/v4?pretty,https://data.egov.kz/datasets/view?index=bank_holdingteri1
Ликвидированные Банки второго уровня Республики Казахстан,https://data.egov.kz/api/v4/taratylgan_kazakstan_respublik/v2?apiKey=yourApiKey,https://data.egov.kz/meta/taratylgan_kazakstan_respublik/v2?pretty,https://data.egov.kz/datasets/view?index=taratylgan_kazakstan_respublik
Ликвидируемые Банки второго уровня Республики Казахстан,https://data.egov.kz/api/v4/taratylatyn_kazakstan_respubli/v6?apiKey=yourApiKey,https://data.egov.kz/meta/taratylatyn_kazakstan_respubli/v6?pretty,https://data.egov.kz/datasets/view?index=taratylatyn_kazakstan_respubli
"Реестр приостановленных, либо прекративших действие (лишенных) лицензий на осуществление страховой (перестраховочной) деятельности",https://data.egov.kz/api/v4/saktandyru_kaita_saktandyru_2/v5?apiKey=yourApiKey,https://data.egov.kz/meta/saktandyru_kaita_saktandyru_2/v5?pretty,https://data.egov.kz/datasets/view?index=saktandyru_kaita_saktandyru_2
"Реестр приостановленных, либо прекративших действие (лишенных) лицензий на осуществление страховой (перестраховочной) деятельности",https://data.egov.kz/api/v4/saktandyru_kaita_saktandyru_3/?apiKey=yourApiKey,https://data.egov.kz/meta/saktandyru_kaita_saktandyru_3/?pretty,https://data.egov.kz/datasets/view?index=saktandyru_kaita_saktandyru_3
Количество пайщиков паевых инвестиционных фондов (на конец периода),https://data.egov.kz/api/v4/pai_investiciyalyk_korlarynyn_3/v20?apiKey=yourApiKey,https://data.egov.kz/meta/pai_investiciyalyk_korlarynyn_3/v20?pretty,https://data.egov.kz/datasets/view?index=pai_investiciyalyk_korlarynyn_3
Реестр уведомлений об утверждении продуктов микрофинансовыми организациями,https://data.egov.kz/api/v4/the_registry_has_confirmed_the1/v33?apiKey=yourApiKey,https://data.egov.kz/meta/the_registry_has_confirmed_the1/v33?pretty,https://data.egov.kz/datasets/view?index=the_registry_has_confirmed_the1
Реестр уведомлений об утверждении финансовых продуктов банками второго уровня,https://data.egov.kz/api/v4/the_register_of_notifications_2/v54?apiKey=yourApiKey,https://data.egov.kz/meta/the_register_of_notifications_2/v54?pretty,https://data.egov.kz/datasets/view?index=the_register_of_notifications_2
Реестр коллекторских агентств Агентства Республики Казахстан по регулированию и развитию финансового рынка,https://data.egov.kz/api/v4/register_sollection_agencies_o1/v99?apiKey=yourApiKey,https://data.egov.kz/meta/register_sollection_agencies_o1/v99?pretty,https://data.egov.kz/datasets/view?index=register_sollection_agencies_o1
"Реестр выданных, переоформленных лицензий на осуществление микрофинансовой деятельности",https://data.egov.kz/api/v4/opendata-api-uri487/v128?apiKey=yourApiKey,https://data.egov.kz/meta/opendata-api-uri487/v128?pretty,https://data.egov.kz/datasets/view?index=opendata-api-uri487
"Реестр прекративших действие лицензий в связи с добровольным возвратом организацией, осуществлявшей микрофинансовую деятельность",https://data.egov.kz/api/v4/opendata-api-uri521/v82?apiKey=yourApiKey,https://data.egov.kz/meta/opendata-api-uri521/v82?pretty,https://data.egov.kz/datasets/view?index=opendata-api-uri521
"Реестр приостановленных, прекративших действие в связи с лишением лицензии на осуществление микрофинансовой деятельности",https://data.egov.kz/api/v4/mikrokarzhy_kyzmetin_zhuzege_a1/v54?apiKey=yourApiKey,https://data.egov.kz/meta/mikrokarzhy_kyzmetin_zhuzege_a1/v54?pretty,https://data.egov.kz/datasets/view?index=mikrokarzhy_kyzmetin_zhuzege_a1
Реестр уведомлений об утверждении финансовых продуктов страховыми организациями,https://data.egov.kz/api/v4/saktandyru_uiymdarynyn_karzhy_/v27?apiKey=yourApiKey,https://data.egov.kz/meta/saktandyru_uiymdarynyn_karzhy_/v27?pretty,https://data.egov.kz/datasets/view?index=saktandyru_uiymdarynyn_karzhy_
Реестр уведомлений об утверждении финансовых продуктов организаций осуществляющие отдельные виды банковских операции,https://data.egov.kz/api/v4/bank_operaciyalarynyn_zheke_tu/v27?apiKey=yourApiKey,https://data.egov.kz/meta/bank_operaciyalarynyn_zheke_tu/v27?pretty,https://data.egov.kz/datasets/view?index=bank_operaciyalarynyn_zheke_tu
Реестр уведомлений об утверждении финансовых услуг предоставляемые профессиональными участниками рынка ценных бумаг,https://data.egov.kz/api/v4/bagaly_kagazdar_rynogynyn_baga/v28?apiKey=yourApiKey,https://data.egov.kz/meta/bagaly_kagazdar_rynogynyn_baga/v28?pretty,https://data.egov.kz/datasets/view?index=bagaly_kagazdar_rynogynyn_baga
594. Ликвидируемые страховые (перестраховочные) организаций,https://data.egov.kz/api/v4/opendata-api-uri606/?apiKey=yourApiKey,https://data.egov.kz/meta/opendata-api-uri606/?pretty,https://data.egov.kz/datasets/view?index=opendata-api-uri606
591. Страховые холдинги,https://data.egov.kz/api/v4/strahovye_holdingi/v1?apiKey=yourApiKey,https://data.egov.kz/meta/strahovye_holdingi/v1?pretty,https://data.egov.kz/datasets/view?index=strahovye_holdingi
Общий реестр финансовых продуктов,https://data.egov.kz/api/v4/opendata-api-uri711/v1?apiKey=yourApiKey,https://data.egov.kz/meta/opendata-api-uri711/v1?pretty,https://data.egov.kz/datasets/view?index=opendata-api-uri711
586. Исключенные страховые агенты,https://data.egov.kz/api/v4/iskluchennye_strahovye_agenty1/v1?apiKey=yourApiKey,https://data.egov.kz/meta/iskluchennye_strahovye_agenty1/v1?pretty,https://data.egov.kz/datasets/view?index=iskluchennye_strahovye_agenty1
595. Ликвидированные страховые (перестраховочные) организаций,https://data.egov.kz/api/v4/595_likvidirovannye_strahovye8/v1?apiKey=yourApiKey,https://data.egov.kz/meta/595_likvidirovannye_strahovye8/v1?pretty,https://data.egov.kz/datasets/view?index=595_likvidirovannye_strahovye8
583. Крупные участники финансовых организаций,https://data.egov.kz/api/v4/583_karzhy_uiymdarynyn_iri_ka1/v1?apiKey=yourApiKey,https://data.egov.kz/meta/583_karzhy_uiymdarynyn_iri_ka1/v1?pretty,https://data.egov.kz/datasets/view?index=583_karzhy_uiymdarynyn_iri_ka1
579. Реестр обществ взаимного страхования,https://data.egov.kz/api/v4/579_ozara_saktandyru_kogamdar1/v1?apiKey=yourApiKey,https://data.egov.kz/meta/579_ozara_saktandyru_kogamdar1/v1?pretty,https://data.egov.kz/datasets/view?index=579_ozara_saktandyru_kogamdar1
586. Страховые холдинги,https://data.egov.kz/api/v4/586_saktandyru_holdingteri1/v1?apiKey=yourApiKey,https://data.egov.kz/meta/586_saktandyru_holdingteri1/v1?pretty,https://data.egov.kz/datasets/view?index=586_saktandyru_holdingteri1
"604. Реестр выданных, переоформленных лицензий на осуществление страховой (перестраховочной) деятельности",https://data.egov.kz/api/v4/604_saktandyru_kaita_saktand3/v2?apiKey=yourApiKey,https://data.egov.kz/meta/604_saktandyru_kaita_saktand3/v2?pretty,https://data.egov.kz/datasets/view?index=604_saktandyru_kaita_saktand3
576. Страховые (перестраховочные) организации,https://data.egov.kz/api/v4/576_saktandyru_kaita_saktand3/v1?apiKey=yourApiKey,https://data.egov.kz/meta/576_saktandyru_kaita_saktand3/v1?pretty,https://data.egov.kz/datasets/view?index=576_saktandyru_kaita_saktand3
577. Страховые брокеры,https://data.egov.kz/api/v4/577_saktandyru_brokerleri/v1?apiKey=yourApiKey,https://data.egov.kz/meta/577_saktandyru_brokerleri/v1?pretty,https://data.egov.kz/datasets/view?index=577_saktandyru_brokerleri
Список представительств банков-нерезидентов,https://data.egov.kz/api/v4/330/v1?apiKey=yourApiKey,https://data.egov.kz/meta/330/v1?pretty,https://data.egov.kz/datasets/view?index=330
586. Страховые холдинги,https://data.egov.kz/api/v4/586_saktandyru_holdingteri2/v1?apiKey=yourApiKey,https://data.egov.kz/meta/586_saktandyru_holdingteri2/v1?pretty,https://data.egov.kz/datasets/view?index=586_saktandyru_holdingteri2
580. Список представительств страховых (перестраховочных) организаций,https://data.egov.kz/api/v4/580_saktandyru_kaita_saktand/v1?apiKey=yourApiKey,https://data.egov.kz/meta/580_saktandyru_kaita_saktand/v1?pretty,https://data.egov.kz/datasets/view?index=580_saktandyru_kaita_saktand
605. Реестр приостановленных либо прекративших действие (лишенных) лицензий на осуществление страховой (перестраховочной) деятельности,https://data.egov.kz/api/v4/605_saktandyru_kaita_saktand/v1?apiKey=yourApiKey,https://data.egov.kz/meta/605_saktandyru_kaita_saktand/v1?pretty,https://data.egov.kz/datasets/view?index=605_saktandyru_kaita_saktand
578. Актуарии,https://data.egov.kz/api/v4/578_aktuariiler6/v3?apiKey=yourApiKey,https://data.egov.kz/meta/578_aktuariiler6/v3?pretty,https://data.egov.kz/datasets/view?index=578_aktuariiler6
количество изобличенных интернет-магазинов по продаже наркотиков,https://data.egov.kz/api/v4/korytyndy_sandar_2022_zhyl/v5?apiKey=yourApiKey,https://data.egov.kz/meta/korytyndy_sandar_2022_zhyl/v5?pretty,https://data.egov.kz/datasets/view?index=korytyndy_sandar_2022_zhyl
количество ликвидированных финансовых пирамид,https://data.egov.kz/api/v4/karzhy_piramidalary_2023_zhylg1/v14?apiKey=yourApiKey,https://data.egov.kz/meta/karzhy_piramidalary_2023_zhylg1/v14?pretty,https://data.egov.kz/datasets/view?index=karzhy_piramidalary_2023_zhylg1
количество ликвидированных игорных заведений,https://data.egov.kz/api/v4/saittar_men_eseptik_zhazbalard/v10?apiKey=yourApiKey,https://data.egov.kz/meta/saittar_men_eseptik_zhazbalard/v10?pretty,https://data.egov.kz/datasets/view?index=saittar_men_eseptik_zhazbalard
количество выявленных подпольных цехов,https://data.egov.kz/api/v4/anyktalgan_zansyz_cehtar_sany1/v11?apiKey=yourApiKey,https://data.egov.kz/meta/anyktalgan_zansyz_cehtar_sany1/v11?pretty,https://data.egov.kz/datasets/view?index=anyktalgan_zansyz_cehtar_sany1
Статистическая информация о результатах тестирования государственных служащих на знание законодательства и разультатах оценки личных качеств,https://data.egov.kz/api/v4/memlekettik_kyzmetshilerdin_za/v10?apiKey=yourApiKey,https://data.egov.kz/meta/memlekettik_kyzmetshilerdin_za/v10?pretty,https://data.egov.kz/datasets/view?index=memlekettik_kyzmetshilerdin_za
Информация о гендерном составе кадров государственной службы,https://data.egov.kz/api/v4/memlekettik_kyzmet_kadrlarynyn/v11?apiKey=yourApiKey,https://data.egov.kz/meta/memlekettik_kyzmet_kadrlarynyn/v11?pretty,https://data.egov.kz/datasets/view?index=memlekettik_kyzmet_kadrlarynyn
Информация о возрастном составе кадров государственной службы,https://data.egov.kz/api/v4/memlekettik_kyzmet_kadrlarynyn1/v11?apiKey=yourApiKey,https://data.egov.kz/meta/memlekettik_kyzmet_kadrlarynyn1/v11?pretty,https://data.egov.kz/datasets/view?index=memlekettik_kyzmet_kadrlarynyn1
Статистическая информация об образовании государственных служащих,https://data.egov.kz/api/v4/memlekettik_kyzmetshilerdin_bi/v12?apiKey=yourApiKey,https://data.egov.kz/meta/memlekettik_kyzmetshilerdin_bi/v12?pretty,https://data.egov.kz/datasets/view?index=memlekettik_kyzmetshilerdin_bi
Статистическая информация о стаже государственных служащих,https://data.egov.kz/api/v4/memlekettik_kyzmetshilerdin_ot/v13?apiKey=yourApiKey,https://data.egov.kz/meta/memlekettik_kyzmetshilerdin_ot/v13?pretty,https://data.egov.kz/datasets/view?index=memlekettik_kyzmetshilerdin_ot
Информация о результатах проведения конкурсов в государственных органах,https://data.egov.kz/api/v4/memlekettik_organdarda_konkurs/v9?apiKey=yourApiKey,https://data.egov.kz/meta/memlekettik_organdarda_konkurs/v9?pretty,https://data.egov.kz/datasets/view?index=memlekettik_organdarda_konkurs
Информация о деятельности государственных органов по вопросам переподготовки и повышения квалификации административных государственных служащих,https://data.egov.kz/api/v4/memlekettik_organdardyn_memlek/v12?apiKey=yourApiKey,https://data.egov.kz/meta/memlekettik_organdardyn_memlek/v12?pretty,https://data.egov.kz/datasets/view?index=memlekettik_organdardyn_memlek
Информация о результатах контроля в сфере государственной службы за 12 месяцев 2024 года,https://data.egov.kz/api/v4/memlekettik_kyzmet_salasyndagy1/v23?apiKey=yourApiKey,https://data.egov.kz/meta/memlekettik_kyzmet_salasyndagy1/v23?pretty,https://data.egov.kz/datasets/view?index=memlekettik_kyzmet_salasyndagy1
Информация по трудоустройству резервистов Президентского молодежного кадрового резерва,https://data.egov.kz/api/v4/prezidenttik_zhastar_kadr_reze51/v8?apiKey=yourApiKey,https://data.egov.kz/meta/prezidenttik_zhastar_kadr_reze51/v8?pretty,https://data.egov.kz/datasets/view?index=prezidenttik_zhastar_kadr_reze51
19. Информация о результатах государственного контроля за качеством оказания государственных услуг,https://data.egov.kz/api/v4/memlekettik_kyzmetter_korsetu_4/v6?apiKey=yourApiKey,https://data.egov.kz/meta/memlekettik_kyzmetter_korsetu_4/v6?pretty,https://data.egov.kz/datasets/view?index=memlekettik_kyzmetter_korsetu_4
Результаты общественного мониторинга качества оказания государственных услуг,https://data.egov.kz/api/v4/opendata-api-uri789/v5?apiKey=yourApiKey,https://data.egov.kz/meta/opendata-api-uri789/v5?pretty,https://data.egov.kz/datasets/view?index=opendata-api-uri789
Перечень выданных лицензий на право занятия деятельностью товарных бирж,https://data.egov.kz/api/v4/141_azrk/v8?apiKey=yourApiKey,https://data.egov.kz/meta/141_azrk/v8?pretty,https://data.egov.kz/datasets/view?index=141_azrk
Уровень концентрации на товарных рынках,https://data.egov.kz/api/v4/negizgi_tauar_naryktaryndagy_s/v9?apiKey=yourApiKey,https://data.egov.kz/meta/negizgi_tauar_naryktaryndagy_s/v9?pretty,https://data.egov.kz/datasets/view?index=negizgi_tauar_naryktaryndagy_s
Ежегодная статистика выдачи согласий на экономическую концентрацию,https://data.egov.kz/api/v4/opendata-api-uri777/v2?apiKey=yourApiKey,https://data.egov.kz/meta/opendata-api-uri777/v2?pretty,https://data.egov.kz/datasets/view?index=opendata-api-uri777
Данные о результатах расследований нарушений антимонопольного законодательства,https://data.egov.kz/api/v4/2023_zhylgy_monopoliyaga_karsy1/v2?apiKey=yourApiKey,https://data.egov.kz/meta/2023_zhylgy_monopoliyaga_karsy1/v2?pretty,https://data.egov.kz/datasets/view?index=2023_zhylgy_monopoliyaga_karsy1
Перечень аудиторских мероприятий Счетного комитета по контролю за исполнением республиканского бюджета на 2021 год,https://data.egov.kz/api/v4/respublikalyk_budzhettin_atkar/v15?apiKey=yourApiKey,https://data.egov.kz/meta/respublikalyk_budzhettin_atkar/v15?pretty,https://data.egov.kz/datasets/view?index=respublikalyk_budzhettin_atkar
"Состав Национальной комиссии по сертификации лиц, претендующих на присвоение квалификации государственного аудитора",https://data.egov.kz/api/v4/memlekettik_auditor_biliktilig/v16?apiKey=yourApiKey,https://data.egov.kz/meta/memlekettik_auditor_biliktilig/v16?pretty,https://data.egov.kz/datasets/view?index=memlekettik_auditor_biliktilig
"Реестр лиц, имеющих сертификат государственного аудитора",https://data.egov.kz/api/v4/memlekettik_auditor_sertifikat1/v25?apiKey=yourApiKey,https://data.egov.kz/meta/memlekettik_auditor_sertifikat1/v25?pretty,https://data.egov.kz/datasets/view?index=memlekettik_auditor_sertifikat1
Результаты оценки деятельности органов государственного аудита и финансового контроля (обобщенная информация по всем направлениям оценки в разрезе органов государственного аудита и финансового контроля),https://data.egov.kz/api/v4/memlekettik_audit_zhane_karzhy1/v20?apiKey=yourApiKey,https://data.egov.kz/meta/memlekettik_audit_zhane_karzhy1/v20?pretty,https://data.egov.kz/datasets/view?index=memlekettik_audit_zhane_karzhy1
Информация о международной деятельности Счетного комитета,https://data.egov.kz/api/v4/information_about_the_accounts/?apiKey=yourApiKey,https://data.egov.kz/meta/information_about_the_accounts/?pretty,https://data.egov.kz/datasets/view?index=information_about_the_accounts
